,Timestamp,Age,Gender,City,Position,Total_Yrs_Exp,Yrs_Exp_DE,Seniority,Main_Tech,Other_Tech,Salary_Brutto,Bonus_Stocks,Salary_Brutto_Prev,Bonus_Stock_Prev,Vacation_Days,Employment_Status,Contract_Duration,Main_Lang_Work,Company_Size,Company_Type,Lost_Job_Covid,Kurzarbeit,WFH_Support,Total_Salary,Clean_Main_Tech,Age_group
610,25/11/2020 14:34:19,25.0,Male,Berlin,ML Engineer,4.5,2,Middle,"Spark, Pytorch",Python,75000.0,15000.0,,,30,Full-time employee,Unlimited contract,English,11-50,Startup,No,0.0,0,90000.0,Spark Pytorch,25-29
611,25/11/2020 14:35:03,34.0,Male,Berlin,QA Engineer,10.0,5,Lead,Java,"Javascript / Typescript, SQL, AWS, Docker",85000.0,0.0,73000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,85000.0,Java,30-34
612,25/11/2020 14:37:06,45.0,Male,Berlin,Backend Developer,30.0,1,Senior,PHP,"Javascript / Typescript, Go, AWS, Google Cloud, Docker",55000.0,0.0,55000.0,0,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,26.0,0,55000.0,PHP,40-49
613,25/11/2020 14:37:07,37.0,Male,Berlin,Embedded Software Engineer,15.0,1,Senior,C/C++,"Python, C/C++",78000.0,0.0,78000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,,78000.0,C,35-39
614,25/11/2020 14:37:25,31.0,Male,Berlin,Software Engineer,9.0,5,Lead,javascript,"AWS, Docker",99000.0,99000.0,89000.0,89000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,198000.0,javascript,30-34
615,25/11/2020 14:48:38,32.0,Male,Amsterdam,Backend Developer,15.0,0,Senior,Golang,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",90000.0,0.0,90000.0,0,25,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0,90000.0,Golang,30-34
616,25/11/2020 14:53:46,45.0,Female,Berlin,Product Manager,15.0,7,Lead,Java,,52000.0,0.0,52000.0,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,2.0,No,52000.0,Java,40-49
617,25/11/2020 14:55:16,42.0,Male,Wroclaw,Software Engineer,16.0,,Senior,java/scala/go/clouds/devops,"Java / Scala, Go, AWS, Google Cloud, Kubernetes, Docker",36000.0,0.0,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,36000.0,java,40-49
618,25/11/2020 14:56:08,23.0,Male,Berlin,Dana Analyst,4.0,4 month,Middle,,"Python, SQL",45000.0,0.0,,,26,Full-time employee,Unlimited contract,English,11-50,Product,No,,,45000.0,,18-24
619,25/11/2020 14:56:36,36.0,Male,Berlin,Backend Developer,14.0,12,Middle,JS,Docker,75000.0,0.0,73500.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,75000.0,JS,35-39
620,25/11/2020 14:57:52,40.0,Male,Karlsruhe,Team Manager,20.0,6,Lead,C#,"Python, .NET, Azure, Kubernetes, Docker",85000.0,15000.0,80000.0,10000,30,Full-time employee,Unlimited contract,English,1000+,Enterprise,No,0.0,300,100000.0,C#,40-49
621,25/11/2020 14:58:22,28.0,Male,Berlin,Backend Developer,7.0,3,Senior,Java,"Ruby, Go, Perl",95000.0,40000.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,135000.0,Java,25-29
622,25/11/2020 14:58:40,35.0,Male,Frankfurt,Backend Developer,15.0,15,Senior,C,"Python, Javascript / Typescript, SQL, Docker",63000.0,7000.0,63000.0,0,30,Full-time employee,Unlimited contract,German,51-100,Product,No,0.0,0,70000.0,C,35-39
623,25/11/2020 15:03:27,37.0,Male,Berlin,Backend Developer,12.0,3,Senior,Java,"Javascript / Typescript, Java / Scala, Google Cloud, Docker",102000.0,0.0,78000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,400,102000.0,Java,35-39
624,25/11/2020 15:03:59,33.0,Male,Berlin,Software Engineer,10.0,6,Lead,C/C++,C/C++,95000.0,15000.0,75000.0,10000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,0,110000.0,C,30-34
625,25/11/2020 15:05:30,33.0,Male,Berlin,Backend Developer,13.0,5,Senior,Java,"Java / Scala, SQL, Kubernetes, Docker",78600.0,0.0,78600.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32.0,0,78600.0,Java,30-34
626,25/11/2020 15:11:46,31.0,Male,Munich,Software Engineer,10.0,4,Lead,Java ,"Python, Javascript / Typescript, AWS, Docker",70000.0,77000.0,,64000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500,147000.0,Java,30-34
627,25/11/2020 15:16:59,31.0,Male,Berlin,Software Engineer,4.0,2,Middle,Java,"Kotlin, Javascript / Typescript, Docker",67000.0,70500.0,50000.0,55000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0,137500.0,Java,30-34
628,25/11/2020 15:27:18,28.0,Male,Wolfsburg,Software Engineer,3.0,1,Middle,Java,SQL,42000.0,0.0,42000.0,800,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,1000,42000.0,Java,25-29
629,25/11/2020 15:51:41,31.0,Male,Boeblingen,QA Engineer,6.0,3,Senior,Python,"Python, Squish",53000.0,0.0,53000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,0.0,0,53000.0,Python,30-34
630,25/11/2020 15:53:21,40.0,Male,Cupertino,Software Engineer,20.0,0,Lead,Swift,,250000.0,450000.0,230000.0,300000,45,Full-time employee,Unlimited contract,English,1000+,Product,No,,,700000.0,Swift,40-49
631,25/11/2020 16:06:56,25.0,Female,Frankfurt,Software Engineer,3.0,2,Middle,Java,"Javascript / Typescript, SQL",53000.0,5000.0,48000.0,2004,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,550,58000.0,Java,25-29
632,25/11/2020 16:08:01,35.0,Male,Berlin,Data Analyst,9.0,9,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",77000.0,0.0,70000.0,0,28,Full-time employee,Unlimited contract,German,101-1000,Startup,No,,,77000.0,Python,35-39
633,25/11/2020 16:08:21,35.0,Male,Berlin,Software Engineer,15.0,10,Senior,.net,"C/C++, .NET, Go, Docker",80000.0,80000.0,67000.0,67000,30,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,24.0,0,160000.0,.net,35-39
634,25/11/2020 16:10:29,41.0,Male,Berlin,DevOps,20.0,14,Senior,"Linux/UNIX, GIT, Virtualisation Platforms, *shell(s) scripts","Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",58800.0,20700.0,56400.0,17000,35,Full-time employee,Unlimited contract,German,1000+,Bloody enterprise,No,,,79500.0,Linux,40-49
635,25/11/2020 16:16:23,33.0,Male,Berlin,DevOps,8.0,3,Senior,AWS,"Python, AWS, Kubernetes, Docker",75000.0,1000.0,72500.0,0,30,Full-time employee,Unlimited contract,English,1000+,service,No,0.0,500,76000.0,AWS,30-34
636,25/11/2020 16:17:02,33.0,Male,Berlin,Data Engineer,13.0,3,Senior,Python,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,5000.0,75000.0,75000,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No,20.0,500,90000.0,Python,30-34
637,25/11/2020 16:26:38,38.0,Male,Munich,Software Engineer,15.0,2,Senior,Java,"Java / Scala, Kubernetes, Docker",70000.0,75000.0,70000.0,75000,26,Full-time employee,Unlimited contract,English,11-50,Product,No,,,145000.0,Java,35-39
638,25/11/2020 16:39:24,35.0,Male,Berlin,Software Engineer,10.0,6,Senior,php,"Python, PHP, Javascript / Typescript, SQL",78000.0,78000.0,78000.0,78000,27,Full-time employee,Unlimited contract,German,up to 10,Product,No,,0,156000.0,php,35-39
639,25/11/2020 16:42:43,36.0,Female,Berlin,Data Scientist,5.0,5,Senior,Python,"Python, Java / Scala, SQL, AWS",75000.0,0.0,75000.0,0,28,Part-time employee,Unlimited contract,English,51-100,Startup,No,,,75000.0,Python,35-39
640,25/11/2020 16:50:22,49.0,Male,Munich,Software Engineer,27.0,19,Senior,Java,"Javascript / Typescript, Java / Scala, SQL, Docker, Groovy",57000.0,0.0,57000.0,0,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,57000.0,Java,40-49
641,25/11/2020 17:00:00,32.0,Male,Berlin,Software Engineer,10.0,7,Lead,TypeScript,Javascript / Typescript,120000.0,0.0,90000.0,0,0,Self-employed (freelancer),Temporary contract,Deuglisch,1000+,Concern,Yes,0.0,yes,120000.0,TypeScript,30-34
642,25/11/2020 17:02:13,32.0,Female,Berlin,Software Engineer,6.0,4,Lead,Java,"Python, Kotlin, AWS, Docker",75000.0,0.0,75000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,30.0,,75000.0,Java,30-34
643,25/11/2020 17:06:04,27.0,Female,Berlin,Data Analyst ,1.0,1,Middle,"Python, SQL","Python, SQL",63000.0,0.0,42000.0,46000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600,63000.0,Python SQL,25-29
644,25/11/2020 17:08:54,31.0,Male,Frankfurt,Data Scientist,6.0,6,Senior,python,"Python, AWS, Docker",60000.0,15000.0,,,30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,,75000.0,python,30-34
645,25/11/2020 17:09:19,31.0,Male,Paris,Mobile Developer,8.0,0,Senior,Swift,Swift,60000.0,6000.0,60000.0,6000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,0,66000.0,Swift,30-34
646,25/11/2020 17:11:50,28.0,Male,Cologne,Backend Developer,4.0,4,Middle,Java,Pl/sql,44000.0,6000.0,44000.0,6000,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,50000.0,Java,25-29
647,25/11/2020 17:13:52,28.0,Female,Berlin,Frontend Developer,3.0,3,Middle,JavaScript,,54500.0,0.0,52000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,,54500.0,JavaScript,25-29
648,25/11/2020 17:20:37,27.0,Male,Berlin,Software Engineer,2.0,1,Lead,DWH,SQL,90000.0,7000.0,97000.0,87000,31,Full-time employee,Unlimited contract,English,1000+,Product,No,,,97000.0,DWH,25-29
649,25/11/2020 17:20:50,29.0,Male,Berlin,Frontend Developer,8.0,5,Head,JavaScript,"Kubernetes, Docker",82500.0,0.0,65000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,82500.0,JavaScript,25-29
650,25/11/2020 17:45:05,32.0,Female,Munich,Data Engineer,10.0,2,Middle,Python,"Python, SQL, AWS, Docker, Spark, Airflow",75000.0,0.0,70000.0,0,27,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,0,75000.0,Python,30-34
651,25/11/2020 17:45:21,28.0,Male,Berlin,QA Engineer,5.0,1,Middle,QA,Python,60000.0,0.0,58000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,60000.0,QA,25-29
652,25/11/2020 17:46:23,34.0,Female,Berlin,,13.0,3,Principal,python,"AWS, Terraform, Scala Spark, ",108000.0,0.0,90000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,30.0,500,108000.0,python,30-34
653,25/11/2020 17:48:02,38.0,Male,Dublin ,Mobile Developer,16.0,0,Senior,Swift,"Swift, Java / Scala",85000.0,0.0,85000.0,85000,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,85000.0,Swift,35-39
654,25/11/2020 17:48:12,29.0,Male,Berlin,Data Engineer,3.0,3,Middle,Azure,"Python, SQL, Azure",54000.0,6000.0,45000.0,0,30,Full-time employee,Unlimited contract,German,1000+,Utilities,No,0.0,0,60000.0,Azure,25-29
655,25/11/2020 17:49:56,30.0,Male,Stockholm,Backend Developer,7.0,2.5,Senior,C++,"Python, C/C++, Java / Scala, AWS, Kubernetes, Docker",65000.0,9000.0,60000.0,9000,33,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0,74000.0,C++,30-34
656,25/11/2020 17:58:39,33.0,Female,Berlin,Designer (UI/UX),6.0,1,Middle,"Sketch, Figma",,42000.0,0.0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,Yes,,,42000.0,Sketch Figma,30-34
657,25/11/2020 18:00:44,30.0,Male,Paderborn,Data Scientist,6.0,2,Junior,Python,"Python, SQL, Docker",51000.0,4250.0,,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,55250.0,Python,30-34
658,25/11/2020 18:02:06,31.0,Male,Berlin,Product Manager,5.0,3,Lead,,,76000.0,20000.0,760000.0,20000,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,96000.0,,30-34
659,25/11/2020 18:04:21,37.0,Male,Berlin,Mobile Developer,16.0,2,Senior,iOS,"Kotlin, C/C++, Swift, Ruby",65000.0,0.0,55000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,0,65000.0,iOS,35-39
660,25/11/2020 18:12:52,32.0,Male,Amsterdam,Mobile Developer,13.0,,Senior,Kotlin,Kotlin,85000.0,89000.0,80000.0,84000,27,Full-time employee,Unlimited contract,English,1000+,Bank,No,,,174000.0,Kotlin,30-34
661,25/11/2020 18:15:28,32.0,Female,Munich,QA Engineer,9.0,9,Middle,,,60000.0,0.0,,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,500,60000.0,,30-34
662,25/11/2020 18:19:22,40.0,Male,Berlin,Product Manager,13.0,9,Head,,SQL,90000.0,10000.0,75000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,300,100000.0,,40-49
663,25/11/2020 18:19:58,30.0,Male,Berlin,Software Engineer,7.0,1,Senior,Java,"Go, AWS, Kubernetes",86000.0,0.0,82600.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,86000.0,Java,30-34
664,25/11/2020 18:24:15,30.0,Male,Berlin,Software Engineer,8.0,2,Senior,JS,,60000.0,0.0,60000.0,0,~25,Full-time employee,Unlimited contract,English,51-100,Product,No,20.0,0,60000.0,JS,30-34
665,25/11/2020 18:28:01,32.0,Male,Berlin,QA Engineer,10.0,3,Senior,js,"Java / Scala, Google Cloud, Docker",81000.0,45000.0,81000.0,22000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,1000,126000.0,js,30-34
666,25/11/2020 18:28:01,32.0,Male,Cologne,DevOps,7.0,2,Middle,k8s,"Python, Google Cloud, Kubernetes, Docker",60000.0,0.0,70000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,,60000.0,k8s,30-34
667,25/11/2020 18:31:48,34.0,Male,Munich,Software Engineer,12.0,8,Senior,Java,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker",74000.0,0.0,69000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32.0,0,74000.0,Java,30-34
668,25/11/2020 18:45:41,43.0,Male,Cologne,Backend Developer,10.0,7,Senior,Php,PHP,57600.0,8000.0,57600.0,55000,26,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,65600.0,Php,40-49
669,25/11/2020 18:49:08,33.0,Male,Munich,Software Engineer,13.0,4,Senior,Java,"Python, Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",70000.0,0.0,64000.0,,24,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,70000.0,Java,30-34
670,25/11/2020 18:51:20,28.0,Female,Munich,QA Engineer,8.0,4,Senior,Kotlin,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",75000.0,0.0,64000.0,6000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,75000.0,Kotlin,25-29
671,25/11/2020 18:51:36,33.0,Male,Hamburg,Software Engineer,11.0,5,Senior,Java,"Python, SQL",65000.0,0.0,,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0,65000.0,Java,30-34
672,25/11/2020 18:53:10,33.0,Male,Munich,Software Engineer,11.0,4,Lead,"Frontend: react, node.js","Javascript / Typescript, AWS, Kubernetes, Docker",90000.0,0.0,75000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,90000.0,Frontend: react node.js,30-34
673,25/11/2020 18:56:02,51.0,Male,Berlin,Software Engineer,30.0,30,Senior,"VB, RPA, Python","Python, PHP, Javascript / Typescript, .NET, SQL, SAP / ABAP",60000.0,5000.0,50000.0,5000,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,,65000.0,VB RPA Python,50+
674,25/11/2020 18:57:32,35.0,Male,Berlin,Software Engineer,8.0,5,Senior,Go,"Java / Scala, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",90000.0,100000.0,85000.0,50000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,190000.0,Go,35-39
675,25/11/2020 18:58:56,35.0,Male,Berlin,Software Engineer,1.0,1,Junior,FBD,"PHP, Javascript / Typescript, SQL",30000.0,0.0,,,26,Full-time employee,Unlimited contract,German,up to 10,Product,No,,,30000.0,FBD,35-39
676,25/11/2020 18:59:36,33.0,Male,Berlin,ML Engineer,10.0,6,Senior,,"Python, Java / Scala",90000.0,0.0,,,,Full-time employee,Unlimited contract,English,1000+,Product,,,,90000.0,,30-34
677,25/11/2020 19:02:12,28.0,Male,Munich,Software Engineer,6.0,3,Middle,"C, C++","C/C++, Linux Kernel",64000.0,9000.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,73000.0,C C++,25-29
678,25/11/2020 19:02:20,21.0,Female,Cologne,Mobile Developer,2.0,2,Middle,,,50000.0,0.0,,,,,,,,,,,,50000.0,,18-24
679,25/11/2020 19:02:43,25.0,Male,Berlin,Mobile Developer,2.0,2,Middle,"Swift, Objective-C, iOS",Swift,44000.0,0.0,43000.0,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,44000.0,Swift Objective-C iOS,25-29
680,25/11/2020 19:06:21,25.0,Female,Hamburg,working student (QA),1.0,1,Student,Ruby,"Java / Scala, SQL",12000.0,0.0,12000.0,0,12,working student,Temporary contract,English,1000+,Product,No,,,12000.0,Ruby,25-29
681,25/11/2020 19:10:04,32.0,Male,Berlin,Backend Developer,10.0,3,Lead,Ruby,"Python, Javascript / Typescript, Ruby, SQL, AWS, Docker",80000.0,0.0,68500.0,0,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,,80000.0,Ruby,30-34
682,25/11/2020 19:15:16,32.0,Male,Berlin,Software Engineer,9.0,3,Lead,Embedded,"Python, C/C++, Go",73000.0,1000.0,65000.0,1000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,300,74000.0,Embedded,30-34
683,25/11/2020 19:31:47,26.0,Male,Berlin,Architect ,9.0,4,Head,Go,"Kotlin, Ruby, Go, Rust, AWS, Kubernetes, Docker",120000.0,50000.0,95000.0,40000,24,Full-time employee,Unlimited contract,English,1000+,Product,Yes,0.0,No,170000.0,Go,25-29
684,25/11/2020 19:33:52,25.0,Male,Berlin,Software Engineer,6.0,3,Senior,JavaScript / TypeScript,"AWS, Docker",71750.0,6000.0,66000.0,5500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,77750.0,JavaScript,25-29
685,25/11/2020 19:38:20,27.0,Female,Berlin,Backend Developer,5.0,"2,5",Middle,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes",65000.0,0.0,52000.0,0,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,65000.0,Kotlin,25-29
686,25/11/2020 19:44:29,28.0,Male,Frankfurt,Frontend Developer,7.0,5,Senior,Javascript,"Javascript / Typescript, AWS, Azure, Docker",80000.0,0.0,76000.0,4000,29,Full-time employee,Unlimited contract,English,11-50,Startup,No,,,80000.0,Javascript,25-29
687,25/11/2020 19:44:59,32.0,Female,Munich,QA Engineer,8.0,1,Senior,Java,"Javascript / Typescript, C#",60000.0,70000.0,,,26,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,130000.0,Java,30-34
688,25/11/2020 19:54:39,28.0,Male,Karlsruhe,Backend Developer,7.0,3,Senior,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",66000.0,3000.0,66000.0,76000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,69000.0,Java,25-29
689,25/11/2020 19:57:23,34.0,Male,Berlin,Frontend Developer,13.0,1,Lead,JavaScript,"Javascript / Typescript, SQL, AWS",85000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,no,85000.0,JavaScript,30-34
690,25/11/2020 20:01:27,35.0,Male,Konstanz,Data Scientist,10.0,10,Middle,python,"Python, Azure, Kubernetes",65000.0,0.0,65000.0,0,25,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0,65000.0,python,35-39
691,25/11/2020 20:13:33,38.0,Male,Berlin,Head of Engineering,20.0,9,Head,Java,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",130000.0,20000.0,130000.0,20000,30,Full-time employee,Unlimited contract,English,1000+,Corporation,Yes,,,150000.0,Java,35-39
692,25/11/2020 20:15:31,33.0,Male,Berlin,Backend Developer,9.0,4,Senior,Java,"Python, Javascript / Typescript, Java / Scala, SQL, Go, AWS, Kubernetes, Docker",81900.0,102600.0,,,,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,184500.0,Java,30-34
693,25/11/2020 20:31:41,36.0,Male,Berlin,Product Manager,10.0,2,Senior,,SQL,85000.0,0.0,80000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,85000.0,,35-39
694,25/11/2020 20:34:33,31.0,Female,Ulm,QA Engineer,8.0,3,Middle,Java,Java / Scala,45000.0,0.0,39000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,45000.0,Java,30-34
695,25/11/2020 20:41:13,43.0,Male,Stuttgart,SAP Consultant,20.0,15,Senior,SAP / ABAP,"SQL, SAP / ABAP",82000.0,12000.0,82000.0,10000,32,Full-time employee,Unlimited contract,German,1000+,Product,No,,,94000.0,SAP,40-49
696,25/11/2020 20:42:52,38.0,Male,Berlin,Data Scientist,15.0,2,Head,Python,"Python, SQL, SAP / ABAP, AWS",100000.0,120000.0,80000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,25.0,,220000.0,Python,35-39
697,25/11/2020 20:47:48,35.0,Male,Munich,DevOps,17.0,5,Lead,Kubrrnetes,"R, AWS, Google Cloud, Kubernetes, Docker",72000.0,8000.0,72500.0,8000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,8.0,0,80000.0,Kubrrnetes,35-39
698,25/11/2020 20:52:29,33.0,Male,Düsseldorf ,Product Manager,6.0,"0,5",Senior,,,70000.0,0.0,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,70000.0,,30-34
699,25/11/2020 20:52:36,33.0,Male,Düsseldorf ,Product Manager,6.0,"0,5",Senior,,,70000.0,0.0,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,70000.0,,30-34
700,25/11/2020 20:52:51,32.0,Male,Berlin,DevOps,10.0,1,Middle,python,"Python, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",62000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,30.0,,62000.0,python,30-34
701,25/11/2020 21:05:06,43.0,Male,Berlin,DevOps,21.0,26,Lead,,"Python, PHP, SQL, Perl, AWS, Google Cloud, Kubernetes, Docker",83000.0,0.0,75000.0,,28,Full-time employee,Unlimited contract,German,51-100,Startup,No,,,83000.0,,40-49
702,25/11/2020 21:10:17,37.0,Male,Stuttgart ,Backend Developer,,,Senior,C#,,70000.0,0.0,,,30,Full-time employee,Unlimited contract,,,,No,,,70000.0,C#,35-39
703,25/11/2020 21:19:54,37.0,Male,Berlin,Mobile Developer,17.0,1,Senior,Swift,Javascript / Typescript,77000.0,500.0,71000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,77500.0,Swift,35-39
704,25/11/2020 21:20:37,30.0,Male,Stuttgart,Software Engineer,8.0,,Middle,C++,SQL,71000.0,7100.0,69000.0,6900,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,No,78100.0,C++,30-34
705,25/11/2020 21:48:49,29.0,Male,Berlin,Mobile Developer,5.0,4,Senior,iOS,Swift,65000.0,0.0,58000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,65000.0,iOS,25-29
706,25/11/2020 22:05:13,41.0,Male,Berlin,Software Engineer,18.0,3,Senior,JavaScript,"Javascript / Typescript, AWS, Docker, Node",120000.0,0.0,92000.0,,30,Self-employed (freelancer),,English,up to 10,Startup,No,,,120000.0,JavaScript,40-49
707,25/11/2020 22:11:45,38.0,Male,Stuttgart ,Backend Developer,4.0,2,Middle,PHP,"Javascript / Typescript, SQL, Docker",43000.0,0.0,43000.0,0,30,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,30.0,,43000.0,PHP,35-39
708,25/11/2020 22:18:59,,Male,Frankfurt,Software Engineer,18.0,1,Senior,,"Javascript / Typescript, .NET, SQL, Google Cloud",81000.0,3375.0,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0,84375.0,,
709,25/11/2020 22:40:29,29.0,Male,Düsseldorf,Frontend Developer,6.0,6,Middle,TypeScript,"Javascript / Typescript, Azure",55000.0,0.0,,,30,Full-time employee,Unlimited contract,German,11-50,Product,No,,,55000.0,TypeScript,25-29
710,25/11/2020 23:01:28,35.0,Male,Berlin,QA Engineer,12.0,3,Senior,JS,"Javascript / Typescript, SQL",63000.0,0.0,56000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,30.0,,63000.0,JS,35-39
711,25/11/2020 23:03:43,41.0,Male,Munich,Software Engineer,19.0,5,Senior,Java,"PHP, Java / Scala, SQL, AWS, Docker",75000.0,0.0,73000.0,0,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,75000.0,Java,40-49
712,25/11/2020 23:04:36,29.0,Male,Barcelona,Data Scientist,0.0,0,Junior,Python,"R, SQL",22000.0,2000.0,11000.0,500,22,Full-time employee,Unlimited contract,English,51-100,Product,No,,,24000.0,Python,25-29
713,25/11/2020 23:08:40,26.0,Female,Dusseldorf,BI Consultant SAP/ Data Engineer,5.0,5,Middle,ABAP,"Python, SQL",65000.0,77000.0,46000.0,50000,30,Full-time employee,Unlimited contract,German,up to 10,Startup,No,,,142000.0,ABAP,25-29
714,25/11/2020 23:20:02,32.0,Male,Paris,DevOps,12.0,3,Senior,,,62000.0,0.0,,,,Full-time employee,,English,1000+,,,,,62000.0,,30-34
715,25/11/2020 23:30:07,30.0,Male,Berlin,Data Engineer,6.0,1,Middle,Python,AWS,65000.0,1000.0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600,66000.0,Python,30-34
716,25/11/2020 23:32:29,26.0,Male,London,DevOps,3.0,0,Middle,"networking, linux, automation, cloud","Python, AWS",37000.0,0.0,,,25,Full-time employee,Unlimited contract,English,51-100,Product,No,,,37000.0,networking linux automation cloud,25-29
717,25/11/2020 23:42:47,35.0,Female,Munich,Backend Developer,4.0,4,Middle,PHP,"PHP, Javascript / Typescript, Java / Scala",51000.0,4000.0,47000.0,3500,30,Full-time employee,Unlimited contract,German,101-1000,Insurance,No,,,55000.0,PHP,35-39
718,25/11/2020 23:51:01,47.0,Male,Bölingen,Software Engineer,25.0,15,"no idea, there are no ranges in the firm ",java,"Java / Scala, SQL",70000.0,,,,30,Full-time employee,Unlimited contract,German,11-50,Consulting / Agency,No,,,,java,40-49
719,25/11/2020 23:57:50,33.0,Male,Berlin,Backend Developer,10.0,10,Head,,,93000.0,0.0,,,,Full-time employee,,English,101-1000,Startup,No,,200,93000.0,,30-34
